12,1,1400,1845183,-970
12,2,1500,1713466,-819
12,3,1600,1599152,-848
12,4,1500,1499314,-686
12,5,1400,1599159,-841
12,6,1300,1713183,-1102
12,7,1200,1845183,-970
12,8,1100,1998875,-1125
12,9,1000,2180628,-1190
12,10,900,2398571,-1429
12,11,800,2665203,-1463
12,12,700,2998446,-1554
12,13,600,3426664,-1907
12,14,604,3997702,-2298
12,15,600,3971379,-2130
12,16,700,3998075,-1925
12,17,800,3426727,-1844
12,18,900,2998365,-1635
12,19,1000,2665348,-1318
12,20,1100,2398803,-1197
12,21,1200,2181024,-794
12,22,1300,1999215,-785
12,23,1400,1845452,-701
12,24,1500,1713622,-663
12,25,1600,1599278,-722
12,26,1700,1499247,-753
12,27,1795,1411090,-674
12,28,1796,1336283,-764